Date,Comment
2026-03-19T22:28:27Z,terus kenapa indonesia harus bayar t untuk join bop kemana aja uang tersebut digunakan
2026-03-19T22:28:15Z,tapi udah beli mobil dari india
2026-03-19T22:27:55Z,knapa loreng loreng yg gajelas kapasitanya masuk ke kementerian pak
2026-03-19T22:27:43Z,coba hasan nasbi itu di pecat gak ada fungsi nya juga
2026-03-19T22:27:27Z,selain npd dia ini emang gak nyambung memalukan sekali punya pemimpin low kompeten
2026-03-19T22:27:07Z,masyarakat indo harusnya udh pinter si untuk milih presiden yang baik ga usah ngurusin negara luar dlu urusin negri sendiri aja masih blm bisa memang pak prabowo bagus cuma kaki kaki tangan nya masih bnyk yang berkhianat mknya ini negara ga bakal maju
2026-03-19T22:27:02Z,saya menjadi belajar ternyata saya selama ini berada didalam tempurung ibarat pepatah katak dalam tempurung ternyata saya adalah katak pengetahuan saya seluas tempurung
2026-03-19T22:30:36Z,dan bahayanya saya dijadikan pemimpin
2026-03-19T22:26:13Z,ini agak blunder yg diundang bukan aktivis beneran cuma orang yang happy diundang presiden lucunya lagi salah satu tanda penjilat itu kebanyakan angguk mau di korporat atau di birokrasi sama aja ya
2026-03-19T22:25:54Z,wakilnya ngapain ya
2026-03-19T22:25:52Z,pak knapa jawabannya sangat sangat diplomatis sekalii anda boongi kami lagii
2026-03-19T22:24:47Z,dia ini keras kepala keliatan dari cara sikapnya yang defensif dari awal diskusi
2026-03-19T22:24:31Z,transfer kedaerah di nilai tdk efisien dan potensi terjadi korupsi lah mbg
2026-03-19T22:24:20Z,di tanya mbak nana kok langsung gelagaban sih paakk wkwkw
2026-03-19T22:24:10Z,mendengar wowo saja sdh sakit perut pengen bab
2026-03-19T22:23:34Z,semoga pak prabowo kuat semoga pak prabowo istiqomah dalam kelembutan hatinya semoga pak prabowo semakin bijaksana dan semoga pak prabowo mencintai gaza seperti cintanya pada indonesia kelak pulang dengan khusnul khotima aamien aamien aamien ya alloh ya robbal alamien
2026-03-19T22:23:34Z,setelah serangan mbak nana yg bikin mulai prabowo keteteran harusya mardigu langsung gas pol habis lontarkan pertanyaan terus dicover dgn argumen data lapangan di iran yg lebih tajam n nendang spy prabowo bisa gebrak meja habis luncurkan rudal pertanyaan malah jd pendengar hadeech payah payah bruak tendang pintu jamban tetangga
2026-03-19T22:23:33Z,tidak ada kata quot evaluasi quot dalam jawabannya
2026-03-19T22:23:28Z,sering sering diskusi seperti ini kami senang nontonnya sehat selalu pak prabowo presidenku
2026-03-19T22:23:11Z,menarik tidur siang adalah survival insting so jam sekolah harus ada waktu untuk tidur siang ga sih
2026-03-19T22:58:03Z,ya adalah coba lihat beberapa sekolah madrasah yang sudah menerapkan ini itu tergantung kebijakan sekolah daerah
2026-03-19T22:22:47Z,ketawa orang kaya
2026-03-19T22:22:04Z,presiden ini negarawan sejatitapi bukan seorang pemimpin ataupun pimpinan
2026-03-19T22:21:45Z,tidak menarik acara nya
2026-03-19T22:21:36Z,intinya kerja nyata program pro rakyat indonesia najwa shihab gotot gk propseyyonal rungkad sendiri nti nya kualat sama pk jokowi dia
2026-03-19T22:21:25Z,lihat kualitas pertanyaan hasan nasbi diawal kepada presiden itulah yang terjadi selama ini di sekeliling prabowo
2026-03-19T22:21:24Z,saya yakin dengan kepemimpinan pak prabowo tapi saya kira masih banyak orang di sekitar beliau yg tidak jujur dan hanya ingin memperkaya diri dan menghalalkan segala cara
2026-03-19T22:21:14Z,inti dari obrolan ini adalah omon omon belaka
2026-03-19T22:20:55Z,moderator orang nya sendiri sudah nggak ada integritas munafik tetaplah munafik
2026-03-19T22:20:36Z,cuma omon pejabat indonesia mereka baik pas pidato dan didepan kamera
2026-03-19T22:20:28Z,semoga pramono denger hedon banget tuh gubernur jakarta liat masyarakat menengah ke bawah masih banyak yang melarat contohlah gubernur jabar jangan gengsi
2026-03-19T22:20:08Z,saya kali pilpres memilih bpak saya sangat cinta bapak namung sekarang saya sangat muak dgn mentri bapak bahlil luhut erlangga erich nusron terutama yg sudah jadi menterinya jokowi sangat muak tambah ketua mbg
2026-03-19T22:58:46Z,bahlil kayaknya terlalu
2026-03-19T22:20:08Z,mbg dan kmp tolong distop defisit jgn ditambah dan dengarkan kritikan dr luar negara ini bukan milik presiden dan komunitas nya jadi smua yg wni berhak bersuara karna memiliki hak sbg warga negara
2026-03-19T22:19:57Z,artinya retret tet tretetet lalala uyeye bah ev ev sawit sawit miracle crop solar panel apa solar apa ya
2026-03-19T22:19:46Z,yah dibanding si jack emang jauh sih tapi orang tua namanya juga klw disampingnya ga pada bener yah gitu deh
2026-03-19T22:18:54Z,disini kita juga mengamati tiap kata intonasi dan gestur para peserta diskusi mencoba mendalami setiap karakter dan kepribadian mereka dan sebagian orang bisa melihatnya dengan jelas
2026-03-19T22:17:53Z,mba nana
2026-03-19T22:17:30Z,g ad yg nyambung jawabannya kami rakyat menengah bayar pajak berhak hidup nyaman tanpa dkorup pejabat panjilat coba pa prabowo buka forum dengan aktivis yang kritis seperti guru gembul refli harun feri amsari
2026-03-19T22:17:28Z,biaya masuk sekolah pak skrg mahal mungkin bs digratiskan pak agar anak bangsa yg pintar bs terus pendidikannya shg mjd investasi bangsa
2026-03-19T22:17:07Z,bossman mardigu wow
2026-03-19T22:17:03Z,mungkin pak prabowo itu baik tapi dia masuk di lumpur
2026-03-19T22:16:59Z,sangat menjijikam dengan kata sumpah tapi anti kritik seperti lurus dijalan yang salah
2026-03-19T22:16:57Z,kekurangan dokter di indonesia karena biaya sekola di kedokteran itu mahal pak presiden jgn mau dokter banyak tapi sekolah kedokteran sulit dan mahal gimana bisa ada banyak dokter klo begitu
2026-03-19T22:16:47Z,semua bisa diatur
2026-03-19T22:16:27Z,ga jauh beda dg ms wapres pertanyaan apa jawabannya muter muter ga nyambung substansi sprti nyerocosnya orang orang yg mabok ga sadar diri
2026-03-19T22:16:05Z,apa yg telah dilakukan dinias itu sangat baik alangkah baiknya ada follow up mengenai kepala desanya dan bupatinya dgn melaporkan kepada partai politiknya yg bersangkutan supaya ditata dan diarahkan
2026-03-19T22:15:52Z,sulusi yg akurat yg di cari
2026-03-19T22:15:44Z,membela rakyat cuma dimulut doang mengkritik diteror disiram air keras diancam negara ngga melindungi rakyat mau ngadu kesiapa institusi pemerintah tidak ada yang bisa dipercaya kami terlalu mandiri untuk hidup di negara yang bobrok ini
2026-03-19T23:06:27Z,prabowo sendiri jg blm tau aktornya masa ya harus nyalahin prabowo
2026-03-19T23:07:46Z,udah tua pikiran kek bocil
2026-03-19T23:30:48Z,dikira presiden ni seribu orang apa dia cuma seorang semua butuh proses bang kalo udah muak pindah aja
2026-03-19T23:36:10Z,agree yang mulia percaya kasus intimidasi itu masih dari quot campur tangan antek asing quot coba kalo percaya terorisme dari internal beda cerita
2026-03-19T23:40:22Z,bg kalo rusak hatinya dinasehatin dikasi fakta bilang hoax dikira aseng ternyata kawan sendiri dari belakang
2026-03-19T22:15:39Z,gess setidaknya beliau sudah menjawab pertanyaab kritik kalian kita bantu doa buat bapa presiden yuu jangan memaki menghin atau menghujat yaa bulan ramahan loh
2026-03-19T22:15:34Z,asal bapak senang
2026-03-19T22:15:01Z,keliatann banget pertanyaan dari mba nana di jawab nyaa dengan penuh emosi padahal tinggal jawab dengan berwibawa dan penuh jalan keluarbukan malah pake emosi ngejawab nya
2026-03-20T01:07:50Z,gak di jawab salah dijawabsalah tunggu aja bos klo mau ganti presiden
2026-03-20T01:22:29Z,lebay lo orang tegas di bilang emosi saya aja yg cewek gak ada tuh lihat pak prabowo emosi
2026-03-20T01:27:17Z,haddeh manusia sepertilah yang susah dikasih tau dijawab salah gak dijawab salah pasti anak abah anies kan lu
2026-03-20T01:36:09Z,itu namanya berdebat paham coba lihat ulang najwa nanya udah dijawab dijelaskan dengan clear tapi najwa masih aja ngotot sok bertindak sebagai jaksa penuntut saya pun akan menjadi jengkel dengan kelakuannya najwa kayak orang ndak punya adab
2026-03-20T01:55:53Z,iya keliatan presiden prabowo tidak memiliki kecerdasan emosional beliau mudah sekali terpancing emosinya berbeda dgn mantan mertuanya pak harto pak harto sangat berwibawa dan memiliki kontrol kuat dgn emosionalnya
2026-03-19T22:14:49Z,orang indo yang jadi pejabat kebanyakan ga jujur jadi wajar pk prabowo kesulitan untuk basmi pertanyaannya kalo kita jadi presiden mampukah kita menjalankan tugas kepemimpinan sedangkan di dalam kepemimpinan masih banyak yang ga jujur
2026-03-19T22:14:31Z,masih tetap hanya omon
2026-03-19T22:13:20Z,orang intelektual semua syg jika kita dipecahkan di adu domba dgn org yg punya kepentingan dalam berpolitiks
2026-03-19T22:12:34Z,mba nana top
2026-03-19T22:12:29Z,memprihatinkan punya presiden delusif
2026-03-19T22:12:24Z,masih penasaran candaan yang mau di ucapkan moderator sama mardiqu itu apa yah soalnya gak jadi terucap kena potong pak prabowo terus
2026-03-19T22:12:01Z,krg org nih dharma pongrekun
2026-03-19T22:11:54Z,bahlil jangan sampai lewat
2026-03-19T22:11:34Z,rothschild selalu dalang dibalik israel yg bukan israel donald trump tau dibelakang israel tapi krn itu ada situasi yg yg tdk sinkron saat pengeboman kilang minyak rothschild dia dajjalnya melalui city of london
2026-03-19T22:11:12Z,pangan itu basic need tetapi pak presiden kenapa sekarang ini bahan pangan ini mahal semua tidak ada pengendalian harga di pasar pangan nih rakyat menjerit pak
2026-03-19T22:11:09Z,yang penting pak hidup kan ilmu teknik atau tknologi sains bukan teori tapi lebih ke praktek yang berhubungan dengan alutsista
2026-03-19T22:10:22Z,mba nazwa shihab
2026-03-19T22:10:12Z,plis buat diskusi presiden dengan tokoh besar yg mengkritik pemerintah seperti rocky gerung bg feri aktivis ferry irwandy dan beberapa org lain nya agar bpk tidak hanya dengerin yg bagus aja
2026-03-19T22:09:59Z,mantap pak prabowo presiden pertama yang mau berdebat dengan rakyat dan juga di transparansikan
2026-03-19T22:09:52Z,cuma org yg tdk di undang no rocky no party
2026-03-19T22:09:50Z,motor listrik dipake gojek muter jalan macet grunjilan mau cas berapa kali gimna ya
2026-03-19T22:09:18Z,rizal malarangeng kok dimasukan pendapatnya out of date payah dan gak cerdas sama sekali
2026-03-19T22:09:06Z,anjay mardigu si jualan tukang jamu diundang wkwkw
2026-03-19T22:08:20Z,simple tapi pendukung anies gak suka
2026-03-19T22:08:18Z,yaelah masih aje beliau
2026-03-19T22:07:49Z,pertanyaan apa jawabannya apa
2026-03-19T22:07:49Z,stop mbg ganti program yg lebih adil
2026-03-19T22:07:08Z,kenapa gak ada ferry irwandi atau yg biasanya yg kritik prabowo kok seperti sudah direncanakan
2026-03-19T22:06:46Z,mantap coy mantap prabowo mantap allahu akbar allahu akbar allahu akbar
2026-03-19T22:05:53Z,pemimpin yg bersedia di tanya tanya dan di minta saran aja udah good baik apalagi smpai di tanya oleh wartawan
2026-03-19T22:05:52Z,pertanyaan mba nana sangat kritis dan tajam terlalu bombastis
2026-03-19T22:05:31Z,itu pertanyaan ygbpakai baju bafik apaan sih mau g prnting banget ngobrol muji biar dapat jabatan bukanya dimanfaatin buat mnanyakan dan mengkritik kebijakan kebijakan masalah masalah dalam negri malah pertanyaan g penting diucapkan
2026-03-19T22:05:18Z,apresiasi untuk pa presiden jawab langsung live tanpa ditutup i keren banget
2026-03-19T22:05:03Z,prabowo berani karna beliau punya big data di kepala nya ketemu siapapun ngomong bisa luwes coba si kurus mana berani di interview nana kwkw
2026-03-19T22:04:40Z,kasih israel salah satu pulau diindonesia rasakan keserakahan dan ketamakannya
2026-03-19T22:04:39Z,penyakit di indonesia cuma yaitu polisi kalo polisi bagus penbangunan ekonomi dan keamanan akan bagus negara maju pasti polisinya bagus sayang ga berani anda sentuh
2026-03-19T22:04:07Z,kok ga ada yg nanya knp wapres gak ikut
2026-03-19T22:03:54Z,omon omon
2026-03-19T22:03:48Z,bapak mau bukak pabrik mobilsementara kandungan lokal lebih persen dibuat di indonesia anak buah bapak impor mobil india yang kandungan lokal nol persen jadi bapak hanya omon omonsekolah kedokteran yang bapak bilang kurang banyak dokter menganggur pak
2026-03-19T22:03:39Z,pencerahan face to face dr bpk presiden dgn kredibel journalis sangat positip menjernihkan simpang siur unreliable konten dan news yg bisa menceraikan opini bangsa dan menjadikan pemerintah seolah sbg sumber kesalahan
2026-03-19T22:03:02Z,part let s go mba nana
2026-03-19T22:03:00Z,pak presiden tolong equal kan kesejahteraan guru honorer minimal dengan petugas mbg tolong dana pendidikan dan kesehatan jangan diganggu oleh mbg dan utk sekolah swasta atau wali murid yg mapan jangan diberi mbg agar anggaran tepat sasaran
2026-03-19T22:02:53Z,he is delusional and full of shit
2026-03-19T22:02:11Z,pupuk masih dibatasi shg tdk cukup utk memupuk tanaman terpaksa hrs beli tambahan non subsidi
2026-03-19T22:02:01Z,mbak eno terlalu jujur ah
2026-03-19T22:01:47Z,cobak undang rokiy gerung ama peri amsari
2026-03-19T22:01:06Z,saya sekolah di mpu prapanca yg suka dengan buku sutasoma yg mengidolakan mpu tantular dan bangga dengan raja ken arok dan bangga dengan kendedes dan lebih mencintai karya dalam negri dari pada karya sampah dari luar paham
2026-03-19T22:00:38Z,ketawa aja padahal gk lucu
2026-03-19T22:00:37Z,woo woo rakyat indonesia berpendidikan jadi tau akan di bodohi dan tidak nya dengan gerak gerik kamu dan bawahan mu kadang apa yang disampaikan tidak masuk akal dalam perhitungan namun berharap keritikan yang disampaikan itu untuk membangun kebaikan negara selama kamu mempin
2026-03-19T22:00:16Z,ketahana pangan petani masih minim pak contoh perushaan tepung meizena dan gula jagung tdk bisa produksi karena jagung yg tdk ada dan tdk speck kwalitas katax swasembada pangan merata tp tdk ada katax ada di kementrian bilangx tp fakta lapangan tdk ada
2026-03-19T21:59:44Z,buat yang mau langsung ke mba nana
2026-03-19T21:59:30Z,mbak najwa kenapa beli mobil dari india padahal padahal dalam negeri sendiri bisa bikin narasumbernya kena hipnotis prabowo
2026-03-19T21:58:15Z,banyak pertanyaan yg di sampaikan kepada ahli tp bapak presiden masih menjawabnya dengan pernyataan yg banyak melebar kemana tidak to the point kurang puas dengan jawabannya
2026-03-19T21:57:33Z,wkwkwkwk mas ud itu pak beli mobil m
2026-03-19T21:57:17Z,tapi bukan berarti perang jadi peran utama klu ada negara yg tidak memiliki sumber daya seperti negara lain ya baiknya harus kerja sama yg baik bukan saling menghancurkan dgn propaganda ingin menguasai jadi indonesia jgn sampai mendukung negara yg suka menjajah
2026-03-19T21:56:56Z,kenapa si hasan sih dh njilat lebay pula
2026-03-19T21:56:43Z,kalo itu ya bukan efisiensi tapi jelas kejahatan korupsi lagian orang kerja masa dikasi mobil dinas coba aja pegawai kerja di manapun mana ada disediain kendaraan oleh perusahaan semua bawa kendaraan pribadi disetir sendiri gak pake sopir kan gajinya gd masa semua harus dibiayain negara trus gajinya utuh gitu maunya
2026-03-19T21:56:23Z,prabowo itu gk faham gk tauh apapun hanya karena dukungan orang orang yg berkepentingan
2026-03-19T21:56:19Z,hanya mbk nana yg pertanyaannya sangat mewakili masyarakatjos
2026-03-19T21:56:17Z,mba nana sehat ya
2026-03-19T21:56:08Z,jangan melihat kritik sebagai ancaman tapi jadikan teman karena justru sanjungan itu membuat kita buta melihat lawan
2026-03-19T21:56:07Z,sehat selalu bapak presiden ku
2026-03-19T21:56:00Z,temukan akar masalahnya dan rumuskan solusinya
2026-03-19T21:55:53Z,mending nonton woko channel
2026-03-19T21:55:50Z,bener kata pak prabowo hati dengan fake provocation itu bisa jadi alat adu domba presiden dengan rakyat
2026-03-19T21:55:47Z,ngapain hasan nasbi disitu tidak mewakili rakyat
2026-03-19T21:55:36Z,hhmm
2026-03-19T21:55:32Z,tolong ganti kapolri dan jaksa agung ngga bisa nangkao silvester
2026-03-19T22:19:33Z,betul padahal jk ditangkp bs mjd pendorong kepercayaan rakyat kpd penegak hukum
2026-03-19T21:55:23Z,he antek antek asenk
2026-03-19T21:55:19Z,gak ada yg relepan jawaban prabowo untuk negara ini
2026-03-19T21:55:02Z,nagara kaya tpi sayang hanya untuk memperkaya antek asing dn para penjilat
2026-03-19T21:54:43Z,adakan acara seperti ini kalo bisa bulan x
2026-03-19T21:54:15Z,ini baru sarjanaa lengkap gak kayak si jack tukang tipu berbahasa inggris aja belepotan dgar nich si jack belajar dl
2026-03-19T21:53:28Z,mau turun rame bagaimana pak getak dikit aja d siram
2026-03-19T21:53:26Z,dustin tiffani
2026-03-19T21:53:24Z,jangan pilih prabowo gt gt
2026-03-19T21:53:03Z,sumatra aceh aja belum dapat bantuan rumah
2026-03-19T23:35:42Z,proses gblk semua butuh proses
2026-03-20T01:21:40Z,punya datanya gak kalau masi proses
2026-03-20T02:29:55Z,transparasinya ga kalau masih diproses apakah kebutuhan primer masyarakat di sana tidak mendapatkan skala prioritas mengingat sudah terlalu lama mereka menunggu mendapatkan haknya
2026-03-20T10:44:12Z,r gkami warga pangkalan brandan langkat sumut tidak pernah mendapatkan bantuan banjir dari pemda langkat atau pun pempro sumut apalagi pemerintah pusat lewat semuanya agar paham langkat dan tamiang itu bersebelahan benar kata panji kita berharap sama siapa berharap dgn diri kita sendiri
2026-03-19T21:52:50Z,cek disini penuh dengan komen kritik disebelah full buzzer
2026-03-19T21:52:44Z,mbg amburadul harus di stop dulu kasih uang ke orang tua rb jadi kalau kurang rb atau lebih berarti di korupsi oleh pengurus
2026-03-19T21:52:33Z,owner wuna ekosinergi teknologi siap kerja cerdas untuk masa kerja tahun insyaallah tuntas
2026-03-19T21:52:13Z,kalau cuma omon omon burung beo pun bisa
2026-03-19T21:52:07Z,pembsntu pak prabowo saya meraguksn kompetensinya artinya cita cita presiden jika tdk dalam meritokrasi jangan harap berhasil
2026-03-19T21:52:03Z,ucafan adalah doa fa awas hati
2026-03-19T21:51:49Z,duh
2026-03-19T21:51:40Z,ternyata bukan macan asia omong doang
2026-03-19T21:51:37Z,pak tolong itu urusan pajak diperbaiki duit pajak buat apaan terbuka dong trus juga soal dpr tuh pangkas gaji dpr terlalu besar
2026-03-19T21:51:37Z,sy sih no
2026-03-19T21:51:20Z,terlalu byk analisa dlm hal mkan kisah nabi sulaiman buat contoh aj urusan mkan allah punya kuasa dgan mahlukny
2026-03-19T21:50:53Z,intinya diskusi ini bpk sedang melipstiki bibir tahun buang waktu mohon maaf
2026-03-19T21:50:46Z,presiden terburuk sepanjang sejarah republik indonesia
2026-03-19T21:50:40Z,gas mbak nana
2026-03-19T21:50:36Z,yg diskusi org dulu sedangkan di era org yg diskusi ini kejahatan kecurangan pejabat merajalela jadi apa hasil dari diskusi ini rakyat tidak butuh diskusi macam rakyat hanya butuh ekonomi dari tambang dan hal lainnya sebagai ganti alamnya yg di kuasai pejabat
